Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CUBO:Zone Mean Air Temperature [C](TimeStep) 
 05/15  04:35:00,20.7,27.162404716093743 
 05/15  04:36:00,20.7,27.146366157453645 
 05/15  04:37:00,20.6,27.130343979270396 
 05/15  04:38:00,20.6,27.11433343769947 
 05/15  04:39:00,20.6,27.098340996359255 
 05/15  04:40:00,20.6,27.082359987101448 
 05/15  04:41:00,20.6,27.06639647843 
 05/15  04:42:00,20.6,27.050444024803745 
 05/15  04:43:00,20.6,27.034508997739426 
 05/15  04:44:00,20.6,27.018585129945276 
 05/15  04:45:00,20.6,27.00267885616798 
 05/15  04:46:00,20.6,26.98678390981783 
 05/15  04:47:00,20.6,26.97090670289237 
 05/15  04:48:00,20.6,26.95504096207973 
 05/15  04:49:00,20.6,26.939193103634878 
 05/15  04:50:00,20.6,26.923356894710157 
 05/15  04:51:00,20.5,26.9075388010089 
 05/15  04:52:00,20.5,26.891732672865036 
 05/15  04:53:00,20.5,26.87594505522305 
 05/15  04:54:00,20.5,26.86016989906056 
 05/15  04:55:00,20.5,26.84441381901804 
 05/15  04:56:00,20.5,26.82867082344783 
 05/15  04:57:00,20.5,26.81294751582316 
 05/15  04:58:00,20.5,26.79723786549033 
 05/15  04:59:00,20.5,26.78154837746934 
 05/15  05:00:00,20.5,26.765882946308523 
 05/15  05:01:00,20.5,26.75023154949569 
 05/15  05:02:00,20.5,26.734598913782794 
 05/15  05:03:00,20.5,26.718978702290727 
 05/15  05:04:00,20.6,26.703377720183678 
 05/15  05:05:00,20.6,26.687800238590007 
 05/15  05:06:00,20.6,26.672236566637885 
 05/15  05:07:00,20.6,26.656691696195466 
 05/15  05:08:00,20.6,26.641159588407064 
 05/15  05:09:00,20.6,26.625647349211842 
 05/15  05:10:00,20.7,26.610159618861484 
 05/15  05:11:00,20.7,26.59468719784958 
 05/15  05:12:00,20.7,26.57923558274971 
 05/15  05:13:00,20.7,26.563809315606612 
 05/15  05:14:00,20.7,26.54839974834283 
 05/15  05:15:00,20.8,26.533013013382455 
 05/15  05:16:00,20.8,26.517654200864833 
 05/15  05:17:00,20.8,26.502325142651415 
 05/15  05:18:00,20.8,26.487015970403643 
 05/15  05:19:00,20.8,26.47173299157986 
 05/15  05:20:00,20.9,26.456481993140564 
 05/15  05:21:00,20.9,26.44126551391832 
 05/15  05:22:00,20.9,26.426074268345463 
 05/15  05:23:00,20.9,26.410914973656315 
 05/15  05:24:00,20.9,26.39579372182319 
 05/15  05:25:00,20.9,26.38071328317632 
 05/15  05:26:00,21.0,26.365674571489922 
 05/15  05:27:00,21.0,26.350678084528216 
 05/15  05:28:00,21.0,26.335714505887374 
 05/15  05:29:00,21.0,26.320791128730523 
 05/15  05:30:00,21.1,26.30591456007899 
 05/15  05:31:00,21.1,26.29108785201331 
 05/15  05:32:00,21.1,26.276311998485188 
 05/15  05:33:00,21.1,26.261587445089823 
 05/15  05:34:00,21.1,26.246914757018164 
 05/15  05:35:00,21.2,26.232294742673716 
 05/15  05:36:00,21.2,26.217728390371875 
 05/15  05:37:00,21.2,26.203216789188655 
 05/15  05:38:00,21.2,26.188761076190605 
 05/15  05:39:00,21.2,26.174362407479745 
 05/15  05:40:00,21.3,26.16002194361911 
 05/15  05:41:00,21.3,26.145750834891327 
 05/15  05:42:00,21.3,26.13154390833006 
 05/15  05:43:00,21.3,26.117396834263992 
 05/15  05:44:00,21.3,26.103308890923387 
 05/15  05:45:00,21.4,26.089291403828906 
 05/15  05:46:00,21.4,26.07533992384597 
 05/15  05:47:00,21.4,26.061450719213134 
 05/15  05:48:00,21.4,26.047633393621513 
 05/15  05:49:00,21.5,26.03388314657937 
 05/15  05:50:00,21.5,26.020196462695424 
 05/15  05:51:00,21.5,26.006583169647605 
 05/15  05:52:00,21.5,25.993038690081715 
 05/15  05:53:00,21.6,25.979569556116452 
 05/15  05:54:00,21.6,25.966169466227633 
 05/15  05:55:00,21.6,25.952844625824326 
 05/15  05:56:00,21.6,25.939598993035343 
 05/15  05:57:00,21.6,25.926422931861495 
 05/15  05:58:00,21.7,25.91332140290707 
 05/15  05:59:00,21.7,25.900298518387558 
