Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CUBO:Zone Mean Air Temperature [C](TimeStep) 
 05/15  06:55:00,26.6,24.645343062318226 
 05/15  06:56:00,26.7,24.641476325219656 
 05/15  06:57:00,26.8,24.63786098114585 
 05/15  06:58:00,26.9,24.634495792304293 
 05/15  06:59:00,26.9,24.63137991415233 
 05/15  07:00:00,27.0,24.628526695540135 
 05/15  07:01:00,27.1,24.625925569888317 
 05/15  07:02:00,27.2,24.623583218733483 
 05/15  07:03:00,27.3,24.62150177590328 
 05/15  07:04:00,27.4,24.6196800420071 
 05/15  07:05:00,27.5,24.61811589832351 
 05/15  07:06:00,27.6,24.616807483449826 
 05/15  07:07:00,27.7,24.615753429369892 
 05/15  07:08:00,27.8,24.614952750135316 
 05/15  07:09:00,27.8,24.61440470229165 
 05/15  07:10:00,27.9,24.614108703401165 
 05/15  07:11:00,28.0,24.61406429823773 
 05/15  07:12:00,28.1,24.614271143955648 
 05/15  07:13:00,28.2,24.61472673734823 
 05/15  07:14:00,28.3,24.615425816330472 
 05/15  07:15:00,28.4,24.61636675487745 
 05/15  07:16:00,28.5,24.617550656608557 
 05/15  07:17:00,28.6,24.618979503741297 
 05/15  07:18:00,28.7,24.62065514989572 
 05/15  07:19:00,28.7,24.622579053802784 
 05/15  07:20:00,28.8,24.624752330520394 
 05/15  07:21:00,28.9,24.627175861671667 
 05/15  07:22:00,29.0,24.629850375506937 
 05/15  07:23:00,29.1,24.632776485625968 
 05/15  07:24:00,29.2,24.635954699852753 
 05/15  07:25:00,29.3,24.639385414704346 
 05/15  07:26:00,29.4,24.643068908875712 
 05/15  07:27:00,29.5,24.64700534416792 
 05/15  07:28:00,29.5,24.65119477659629 
 05/15  07:29:00,29.6,24.65563717609121 
 05/15  07:30:00,29.7,24.660332450577908 
 05/15  07:31:00,29.8,24.665280467523456 
 05/15  07:32:00,29.9,24.670481064849007 
 05/15  07:33:00,30.0,24.675934048000965 
 05/15  07:34:00,30.1,24.681639178023218 
 05/15  07:35:00,30.2,24.6875961597205 
 05/15  07:36:00,30.3,24.69380463738199 
 05/15  07:37:00,30.3,24.700264200885613 
 05/15  07:38:00,30.4,24.70697440075045 
 05/15  07:39:00,30.5,24.71393476795609 
 05/15  07:40:00,30.6,24.72114483157811 
 05/15  07:41:00,30.7,24.728604126089255 
 05/15  07:42:00,30.8,24.736312185087353 
 05/15  07:43:00,30.9,24.74426852627505 
 05/15  07:44:00,31.0,24.752472636773312 
 05/15  07:45:00,31.1,24.760923966231452 
 05/15  07:46:00,31.1,24.7696219305464 
 05/15  07:47:00,31.2,24.77856592474833 
 05/15  07:48:00,31.3,24.787755340859363 
 05/15  07:49:00,31.4,24.79718958376016 
 05/15  07:50:00,31.5,24.806868076899022 
 05/15  07:51:00,31.6,24.816801610730906 
 05/15  07:52:00,31.7,24.82701440585778 
 05/15  07:53:00,31.7,24.837514185857433 
 05/15  07:54:00,31.8,24.84829639015361 
 05/15  07:55:00,31.9,24.85935253663802 
 05/15  07:56:00,32.0,24.870674676368225 
 05/15  07:57:00,32.1,24.882266530928124 
 05/15  07:58:00,32.2,24.894117271152115 
 05/15  07:59:00,32.3,24.906227688148626 
 05/15  08:00:00,32.3,24.9185965986996 
 05/15  08:01:00,32.4,24.931219937182775 
 05/15  08:02:00,32.5,24.944092703760884 
 05/15  08:03:00,32.5,24.95721030646024 
 05/15  08:04:00,32.6,24.9705689647719 
 05/15  08:05:00,32.7,24.98417563645164 
 05/15  08:06:00,32.7,24.998021683401056 
 05/15  08:07:00,32.8,25.012109597801235 
 05/15  08:08:00,32.8,25.02643945139913 
 05/15  08:09:00,32.9,25.040998180745117 
