Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CUBO:Zone Mean Air Temperature [C](TimeStep) 
 05/15  09:33:00,36.9,27.33142140809103 
 05/15  09:34:00,36.9,27.367532261206442 
 05/15  09:35:00,37.0,27.40365835836054 
 05/15  09:36:00,37.0,27.439801154745446 
 05/15  09:37:00,37.0,27.475958585941033 
 05/15  09:38:00,37.0,27.512117191683572 
 05/15  09:39:00,37.1,27.548280802040637 
 05/15  09:40:00,37.1,27.584451724681553 
 05/15  09:41:00,37.1,27.620628754929427 
 05/15  09:42:00,37.1,27.656799119519825 
 05/15  09:43:00,37.2,27.692967155720165 
 05/15  09:44:00,37.2,27.729135513770736 
 05/15  09:45:00,37.2,27.76530320646048 
 05/15  09:46:00,37.2,27.801457591383972 
 05/15  09:47:00,37.3,27.837603100268797 
 05/15  09:48:00,37.3,27.87374246133714 
 05/15  09:49:00,37.3,27.909864711746604 
 05/15  09:50:00,37.3,27.945974535546334 
 05/15  09:51:00,37.4,27.98207443449847 
 05/15  09:52:00,37.4,28.01816331054599 
 05/15  09:53:00,37.4,28.054228571427643 
 05/15  09:54:00,37.4,28.090274813336777 
 05/15  09:55:00,37.4,28.126304994327935 
 05/15  09:56:00,37.5,28.162308459053037 
 05/15  09:57:00,37.5,28.1982902161192 
 05/15  09:58:00,37.5,28.234253036386608 
 05/15  09:59:00,37.5,28.270185927426308 
 05/15  10:00:00,37.6,28.306093570436268 
 05/15  10:01:00,37.6,28.34197851670893 
 05/15  10:02:00,37.6,28.37782970615684 
 05/15  10:03:00,37.6,28.413651848472053 
 05/15  10:04:00,37.6,28.449437558626848 
 05/15  10:05:00,37.6,28.485193248400662 
 05/15  10:06:00,37.7,28.520921865950445 
 05/15  10:07:00,37.7,28.556612314397494 
 05/15  10:08:00,37.7,28.592269143427156 
 05/15  10:09:00,37.7,28.62788474220578 
 05/15  10:10:00,37.7,28.66346514288432 
 05/15  10:11:00,37.7,28.699002823164175 
 05/15  10:12:00,37.7,28.734503528050364 
 05/15  10:13:00,37.8,28.76995946890907 
 05/15  10:14:00,37.8,28.805376122086756 
 05/15  10:15:00,37.8,28.840745383860767 
 05/15  10:16:00,37.8,28.876072369088114 
 05/15  10:17:00,37.8,28.911348748783748 
 05/15  10:18:00,37.8,28.946569529546593 
 05/15  10:19:00,37.8,28.98174377167545 
 05/15  10:20:00,37.8,29.01686474006422 
 05/15  10:21:00,37.9,29.051927546898327 
 05/15  10:22:00,37.9,29.08694079846404 
 05/15  10:23:00,37.9,29.121897185263524 
 05/15  10:24:00,37.9,29.156791263160365 
 05/15  10:25:00,37.9,29.191621133463727 
 05/15  10:26:00,37.9,29.226396624374214 
 05/15  10:27:00,37.9,29.261110622652485 
 05/15  10:28:00,37.9,29.295757762658937 
 05/15  10:29:00,37.9,29.330336365018226 
 05/15  10:30:00,38.0,29.36484636518944 
 05/15  10:31:00,38.0,29.39928776034425 
 05/15  10:32:00,38.0,29.433660084416523 
 05/15  10:33:00,38.0,29.467962456848102 
 05/15  10:34:00,38.0,29.50219382611266 
 05/15  10:35:00,38.0,29.536353197207895 
 05/15  10:36:00,38.0,29.570439749352744 
 05/15  10:37:00,38.0,29.604452835919446 
 05/15  10:38:00,38.0,29.638391907409993 
 05/15  10:39:00,38.0,29.672256408336963 
 05/15  10:40:00,38.0,29.706045685252544 
 05/15  10:41:00,38.0,29.739758923737018 
 05/15  10:42:00,38.1,29.7733951172218 
 05/15  10:43:00,38.1,29.806942967239593 
 05/15  10:44:00,38.1,29.840408194811822 
 05/15  10:45:00,38.1,29.873794512522988 
 05/15  10:46:00,38.1,29.907091686716985 
 05/15  10:47:00,38.1,29.940305110185744 
 05/15  10:48:00,38.1,29.973438273500683 
 05/15  10:49:00,38.1,30.006481199037818 
 05/15  10:50:00,38.1,30.039439683400573 
 05/15  10:51:00,38.1,30.072307451213433 
 05/15  10:52:00,38.1,30.10509177101533 
 05/15  10:53:00,38.1,30.13778626057502 
 05/15  10:54:00,38.1,30.17039750275766 
 05/15  10:55:00,38.1,30.20291844088852 
 05/15  10:56:00,38.1,30.235344950184587 
 05/15  10:57:00,38.1,30.26768663588574 
 05/15  10:58:00,38.1,30.299937191004037 
 05/15  10:59:00,38.1,30.33209190956234 
 05/15  11:00:00,38.1,30.364149396845363 
 05/15  11:01:00,38.1,30.396109649285776 
 05/15  11:02:00,38.1,30.42797269507258 
 05/15  11:03:00,38.1,30.4597381848062 
 05/15  11:04:00,38.1,30.491405436102703 
 05/15  11:05:00,38.0,30.522973570406183 
 05/15  11:06:00,38.0,30.554441614386924 
 05/15  11:07:00,38.0,30.585808541320237 
 05/15  11:08:00,38.0,30.617073231361204 
 05/15  11:09:00,38.0,30.648234360487557 
 05/15  11:10:00,38.0,30.679290290812144 
 05/15  11:11:00,37.9,30.71023903731478 
 05/15  11:12:00,37.9,30.74106820931698 
 05/15  11:13:00,37.9,30.771782323034763 
 05/15  11:14:00,37.9,30.80238399249787 
 05/15  11:15:00,37.9,30.83286176427839 
 05/15  11:16:00,37.9,30.86321927941426 
 05/15  11:17:00,37.8,30.893447831845027 
 05/15  11:18:00,37.8,30.923552119295948 
 05/15  11:19:00,37.8,30.953523427163002 
 05/15  11:20:00,37.8,30.98335602926022 
 05/15  11:21:00,37.8,31.01305809502861 
 05/15  11:22:00,37.7,31.04262210587306 
 05/15  11:23:00,37.7,31.072042141353656 
 05/15  11:24:00,37.7,31.101315664491533 
 05/15  11:25:00,37.7,31.130441664657923 
 05/15  11:26:00,37.7,31.159419269257143 
 05/15  11:27:00,37.7,31.188247271131534 
 05/15  11:28:00,37.6,31.216924153568403 
 05/15  11:29:00,37.6,31.245448276397525 
 05/15  11:30:00,37.6,31.27381805795564 
 05/15  11:31:00,37.6,31.302021906553378 
 05/15  11:32:00,37.6,31.330065344873166 
 05/15  11:33:00,37.5,31.35795228331444 
 05/15  11:34:00,37.5,31.38567276389477 
 05/15  11:35:00,37.5,31.413231959075095 
 05/15  11:36:00,37.5,31.440623028543886 
 05/15  11:37:00,37.5,31.467842327614235 
 05/15  11:38:00,37.5,31.494899932769993 
 05/15  11:39:00,37.4,31.521790245472044 
 05/15  11:40:00,37.4,31.548509109515273 
 05/15  11:41:00,37.4,31.575055734137337 
 05/15  11:42:00,37.4,31.601430932419685 
 05/15  11:43:00,37.4,31.62763573891979 
 05/15  11:44:00,37.3,31.65367089588577 
 05/15  11:45:00,37.3,31.67953682768718 
 05/15  11:46:00,37.3,31.705223602570726 
 05/15  11:47:00,37.3,31.730738054525787 
 05/15  11:48:00,37.3,31.756085399929198 
 05/15  11:49:00,37.2,31.781256925487043 
 05/15  11:50:00,37.2,31.806258760687786 
 05/15  11:51:00,37.2,31.831085027006058 
 05/15  11:52:00,37.2,31.855732916262504 
 05/15  11:53:00,37.2,31.880203123238594 
 05/15  11:54:00,37.1,31.904507739983273 
 05/15  11:55:00,37.1,31.928641974869798 
 05/15  11:56:00,37.1,31.95260198561867 
 05/15  11:57:00,37.1,31.976387212995267 
 05/15  11:58:00,37.1,31.999998689817403 
 05/15  11:59:00,37.0,32.02343764474202 
 05/15  12:00:00,37.0,32.04669485088438 
 05/15  12:01:00,37.0,32.06977752237395 
 05/15  12:02:00,37.0,32.09269132096232 
 05/15  12:03:00,36.9,32.115428066573514 
 05/15  12:04:00,36.9,32.13799429456631 
 05/15  12:05:00,36.9,32.16038456414862 
 05/15  12:06:00,36.8,32.1825963169673 
 05/15  12:07:00,36.8,32.20463036171316 
 05/15  12:08:00,36.8,32.22649884731127 
 05/15  12:09:00,36.8,32.24819707919983 
 05/15  12:10:00,36.7,32.26972100518301 
 05/15  12:11:00,36.7,32.29106954841604 
 05/15  12:12:00,36.7,32.312243064346006 
 05/15  12:13:00,36.6,32.333231860341044 
 05/15  12:14:00,36.6,32.35404262882511 
 05/15  12:15:00,36.6,32.37468045855826 
 05/15  12:16:00,36.6,32.395136469276736 
 05/15  12:17:00,36.5,32.41541639800634 
 05/15  12:18:00,36.5,32.43551397443639 
 05/15  12:19:00,36.5,32.45543601818607 
 05/15  12:20:00,36.5,32.47517633461466 
 05/15  12:21:00,36.4,32.49473126238321 
 05/15  12:22:00,36.4,32.51410064354745 
 05/15  12:23:00,36.4,32.53328580612703 
 05/15  12:24:00,36.3,32.552288240088416 
 05/15  12:25:00,36.3,32.571109172268834 
 05/15  12:26:00,36.3,32.58974955044122 
 05/15  12:27:00,36.3,32.60819980795306 
 05/15  12:28:00,36.2,32.62646683178796 
 05/15  12:29:00,36.2,32.644556070848836 
 05/15  12:30:00,36.2,32.66245915999199 
 05/15  12:31:00,36.2,32.68017212905068 
 05/15  12:32:00,36.1,32.697705977901286 
 05/15  12:33:00,36.1,32.71505690301915 
 05/15  12:34:00,36.1,32.732222302100446 
 05/15  12:35:00,36.2,32.74920259426671 
 05/15  12:36:00,36.2,32.76599962779757 
 05/15  12:37:00,36.2,32.782615455196755 
 05/15  12:38:00,36.3,32.79905200517395 
 05/15  12:39:00,36.3,32.81531128049344 
 05/15  12:40:00,36.3,32.83138523888789 
 05/15  12:41:00,36.3,32.847283404840496 
 05/15  12:42:00,36.4,32.863004339597985 
 05/15  12:43:00,36.4,32.87856096868069 
 05/15  12:44:00,36.4,32.89395350762824 
 05/15  12:45:00,36.4,32.909185343819 
 05/15  12:46:00,36.5,32.92427427595737 
 05/15  12:47:00,36.5,32.939223144378246 
 05/15  12:48:00,36.5,32.954036360063064 
 05/15  12:49:00,36.6,32.968721487860265 
 05/15  12:50:00,36.6,32.98328755237536 
 05/15  12:51:00,36.6,32.99774374900799 
 05/15  12:52:00,36.6,33.012098980454404 
 05/15  12:53:00,36.7,33.02636182092855 
 05/15  12:54:00,36.7,33.04054055945814 
 05/15  12:55:00,36.7,33.05463221989928 
 05/15  12:56:00,36.7,33.06865139410108 
 05/15  12:57:00,36.8,33.08261036056859 
 05/15  12:58:00,36.8,33.09650656337264 
 05/15  12:59:00,36.8,33.110353274506274 
 05/15  13:00:00,36.8,33.12416104088254 
 05/15  13:01:00,36.9,33.13792569716993 
 05/15  13:02:00,36.9,33.151659046131215 
 05/15  13:03:00,36.9,33.165359355076404 
 05/15  13:04:00,36.9,33.179039133433854 
 05/15  13:05:00,36.9,33.1926961393896 
 05/15  13:06:00,37.0,33.20634204539922 
 05/15  13:07:00,37.0,33.21997377866126 
 05/15  13:08:00,37.0,33.23360220100145 
 05/15  13:09:00,37.0,33.24722340716619 
 05/15  13:10:00,37.0,33.26084747103459 
 05/15  13:11:00,37.1,33.27446981855754 
 05/15  13:12:00,37.1,33.28809996002943 
 05/15  13:13:00,37.1,33.3017327727988 
 05/15  13:14:00,37.1,33.31537720810061 
 05/15  13:15:00,37.1,33.329027632950606 
 05/15  13:16:00,37.2,33.34269262259261 
 05/15  13:17:00,37.2,33.356366256499285 
 05/15  13:18:00,37.2,33.37005683715408 
 05/15  13:19:00,37.2,33.38375812075086 
 05/15  13:20:00,37.2,33.39747813283946 
 05/15  13:21:00,37.3,33.411210435840715 
 05/15  13:22:00,37.3,33.424962956047125 
 05/15  13:23:00,37.3,33.438740150715226 
 05/15  13:24:00,37.3,33.45253180334359 
 05/15  13:25:00,37.3,33.466344133377866 
 05/15  13:26:00,37.4,33.480170267129886 
 05/15  13:27:00,37.4,33.49401811390505 
 05/15  13:28:00,37.4,33.5078921310325 
 05/15  13:29:00,37.4,33.521782030703214 
 05/15  13:30:00,37.4,33.535693956911956 
 05/15  13:31:00,37.4,33.54962091113697 
 05/15  13:32:00,37.5,33.56357072988585 
 05/15  13:33:00,37.5,33.577547774639385 
 05/15  13:34:00,37.5,33.591541537586345 
 05/15  13:35:00,37.5,33.60555789340512 
 05/15  13:36:00,37.5,33.619600476425035 
 05/15  13:37:00,37.5,33.63365861331938 
 05/15  13:38:00,37.6,33.64773825565785 
 05/15  13:39:00,37.6,33.66184313728038 
 05/15  13:40:00,37.6,33.675973609003 
 05/15  13:41:00,37.6,33.69011741427444 
 05/15  13:42:00,37.6,33.70428007090042 
 05/15  13:43:00,37.6,33.71846533364708 
 05/15  13:44:00,37.7,33.73267374331306 
 05/15  13:45:00,37.7,33.746893278951056 
 05/15  13:46:00,37.7,33.7611296726126 
 05/15  13:47:00,37.7,33.77538675086332 
 05/15  13:48:00,37.7,33.789665015874746 
 05/15  13:49:00,37.7,33.803963461608866 
 05/15  13:50:00,37.7,33.818269836887445 
 05/15  13:51:00,37.8,33.8325901870857 
 05/15  13:52:00,37.8,33.84692869409334 
 05/15  13:53:00,37.8,33.86128602351145 
 05/15  13:54:00,37.8,33.87566106950428 
 05/15  13:55:00,37.8,33.89005234763723 
 05/15  13:56:00,37.8,33.904447503244306 
 05/15  13:57:00,37.8,33.918852591902294 
 05/15  13:58:00,37.9,33.933271848372705 
 05/15  13:59:00,37.9,33.94770605467172 
 05/15  14:00:00,37.9,33.96215424416755 
 05/15  14:01:00,37.9,33.97661501691883 
 05/15  14:02:00,37.9,33.99108708953651 
 05/15  14:03:00,37.9,34.00556944039117 
 05/15  14:04:00,37.9,34.02006129500844 
 05/15  14:05:00,37.9,34.034550965475354 
 05/15  14:06:00,37.9,34.0490449551157 
 05/15  14:07:00,37.9,34.06354767641479 
 05/15  14:08:00,37.9,34.07805986542111 
 05/15  14:09:00,37.9,34.09258033853741 
 05/15  14:10:00,37.9,34.1071073058506 
 05/15  14:11:00,37.9,34.121638849178204 
 05/15  14:12:00,37.9,34.13617298775344 
 05/15  14:13:00,37.9,34.15070764945919 
 05/15  14:14:00,37.9,34.16524066067611 
 05/15  14:15:00,37.9,34.179769764384005 
 05/15  14:16:00,37.9,34.19429265093822 
 05/15  14:17:00,37.9,34.208806989632116 
 05/15  14:18:00,37.9,34.223310456258496 
 05/15  14:19:00,37.9,34.23778968216595 
 05/15  14:20:00,37.9,34.25224947516216 
 05/15  14:21:00,37.9,34.2666926883092 
 05/15  14:22:00,37.9,34.28111872903467 
 05/15  14:23:00,37.9,34.29552538168153 
 05/15  14:24:00,37.9,34.309910152360395 
 05/15  14:25:00,37.9,34.32427074862256 
 05/15  14:26:00,37.9,34.338605125295395 
 05/15  14:27:00,37.9,34.352900375067506 
 05/15  14:28:00,37.9,34.36716180261047 
 05/15  14:29:00,37.9,34.38139283178266 
 05/15  14:30:00,37.9,34.39559348037897 
 05/15  14:31:00,37.9,34.409762163209905 
 05/15  14:32:00,37.9,34.42388600050396 
 05/15  14:33:00,37.9,34.43797034418292 
 05/15  14:34:00,37.9,34.4520188102246 
 05/15  14:35:00,37.9,34.466020638924505 
 05/15  14:36:00,37.9,34.479981544394114 
 05/15  14:37:00,37.9,34.49390500072739 
 05/15  14:38:00,37.9,34.50778013771657 
 05/15  14:39:00,37.9,34.52161263061647 
 05/15  14:40:00,37.9,34.535405995715244 
 05/15  14:41:00,37.9,34.54914948352702 
 05/15  14:42:00,37.9,34.56284882063312 
 05/15  14:43:00,37.9,34.57649659200947 
 05/15  14:44:00,37.9,34.59010007705123 
 05/15  14:45:00,37.9,34.603652164418385 
 05/15  14:46:00,37.9,34.61715999689823 
 05/15  14:47:00,37.9,34.63061633054879 
 05/15  14:48:00,37.9,34.644028208778266 
 05/15  14:49:00,37.8,34.65738838353386 
 05/15  14:50:00,37.8,34.67069285253853 
 05/15  14:51:00,37.8,34.68395223757284 
 05/15  14:52:00,37.8,34.697160633304605 
 05/15  14:53:00,37.8,34.710313847359494 
 05/15  14:54:00,37.8,34.72342157571962 
 05/15  14:55:00,37.8,34.7364767527352 
 05/15  14:56:00,37.8,34.74947399139351 
 05/15  14:57:00,37.8,34.76241093951969 
 05/15  14:58:00,37.8,34.77529769447491 
 05/15  14:59:00,37.8,34.78812690302224 
 05/15  15:00:00,37.8,34.80089295967501 
 05/15  15:01:00,37.8,34.81359370000506 
 05/15  15:02:00,37.8,34.826228776984415 
 05/15  15:03:00,37.7,34.83879840425704 
 05/15  15:04:00,37.7,34.85130288819463 
 05/15  15:05:00,37.7,34.86374254662973 
 05/15  15:06:00,37.7,34.87611767112719 
 05/15  15:07:00,37.7,34.88842841658303 
 05/15  15:08:00,37.7,34.90067467295969 
 05/15  15:09:00,37.7,34.91285600603101 
 05/15  15:10:00,37.6,34.92497169722472 
 05/15  15:11:00,37.6,34.937020853947274 
 05/15  15:12:00,37.6,34.94899015177332 
 05/15  15:13:00,37.6,34.960887309495796 
 05/15  15:14:00,37.6,34.97271635393813 
 05/15  15:15:00,37.6,34.98447741352786 
 05/15  15:16:00,37.6,34.99615660543682 
 05/15  15:17:00,37.5,35.00776056678861 
 05/15  15:18:00,37.5,35.019292543562905 
 05/15  15:19:00,37.5,35.03074010431552 
 05/15  15:20:00,37.5,35.042110168378045 
 05/15  15:21:00,37.5,35.053393846701425 
 05/15  15:22:00,37.5,35.064599311241814 
 05/15  15:23:00,37.4,35.07571769679035 
 05/15  15:24:00,37.4,35.086744567036824 
 05/15  15:25:00,37.4,35.0976913584715 
 05/15  15:26:00,37.4,35.108550353750765 
 05/15  15:27:00,37.4,35.11931711723826 
 05/15  15:28:00,37.3,35.12999052602939 
 05/15  15:29:00,37.3,35.14058285725475 
 05/15  15:30:00,37.3,35.151086211551146 
 05/15  15:31:00,37.3,35.161495605098146 
 05/15  15:32:00,37.3,35.1718094362407 
 05/15  15:33:00,37.3,35.182027481220786 
 05/15  15:34:00,37.2,35.1921496610009 
 05/15  15:35:00,37.2,35.20217572770051 
 05/15  15:36:00,37.2,35.21210535831801 
 05/15  15:37:00,37.2,35.221938271452984 
 05/15  15:38:00,37.2,35.23165867700435 
 05/15  15:39:00,37.1,35.24127925368809 
 05/15  15:40:00,37.1,35.250804814806 
 05/15  15:41:00,37.1,35.260220256137536 
 05/15  15:42:00,37.1,35.26953725465969 
 05/15  15:43:00,37.1,35.278759949810436 
 05/15  15:44:00,37.0,35.28787309828037 
 05/15  15:45:00,37.0,35.2968725984679 
 05/15  15:46:00,37.0,35.30577467988883 
 05/15  15:47:00,37.0,35.314569230747274 
 05/15  15:48:00,36.9,35.32325271035625 
 05/15  15:49:00,36.9,35.33184036733755 
 05/15  15:50:00,36.9,35.34032160703624 
 05/15  15:51:00,36.9,35.34869238508004 
 05/15  15:52:00,36.9,35.35695255752216 
 05/15  15:53:00,36.8,35.36510296995109 
 05/15  15:54:00,36.8,35.37314428459176 
 05/15  15:55:00,36.8,35.38107686262696 
 05/15  15:56:00,36.8,35.38890092725056 
 05/15  15:57:00,36.7,35.396616661369585 
 05/15  15:58:00,36.7,35.404224221984435 
 05/15  15:59:00,36.7,35.41170084284015 
 05/15  16:00:00,36.7,35.41906948320519 
 05/15  16:01:00,36.6,35.42633555336093 
 05/15  16:02:00,36.6,35.43347564395495 
 05/15  16:03:00,36.6,35.44050981309487 
 05/15  16:04:00,36.6,35.44742045234955 
 05/15  16:05:00,36.5,35.45422734530433 
 05/15  16:06:00,36.5,35.46091241389137 
 05/15  16:07:00,36.5,35.46747281047874 
 05/15  16:08:00,36.5,35.47393219904286 
 05/15  16:09:00,36.4,35.48027303770397 
 05/15  16:10:00,36.4,35.48649132370383 
 05/15  16:11:00,36.4,35.49258860176514 
 05/15  16:12:00,36.4,35.498566980101316 
 05/15  16:13:00,36.3,35.504427841142586 
 05/15  16:14:00,36.3,35.510171970951205 
 05/15  16:15:00,36.3,35.515799898116676 
 05/15  16:16:00,36.3,35.52131208791992 
 05/15  16:17:00,36.2,35.52667067256338 
 05/15  16:18:00,36.2,35.531919570148425 
 05/15  16:19:00,36.2,35.537065859951035 
 05/15  16:20:00,36.2,35.54206914928506 
 05/15  16:21:00,36.1,35.546966134983876 
 05/15  16:22:00,36.1,35.55172722233511 
 05/15  16:23:00,36.1,35.55635122894385 
 05/15  16:24:00,36.0,35.56088066001842 
 05/15  16:25:00,36.0,35.56528436129405 
 05/15  16:26:00,36.0,35.56955698519107 
 05/15  16:27:00,36.0,35.57370356453882 
 05/15  16:28:00,35.9,35.57772889991895 
 05/15  16:29:00,35.9,35.581635497261246 
 05/15  16:30:00,35.9,35.58542442859082 
 05/15  16:31:00,35.8,35.58909627221887 
 05/15  16:32:00,35.8,35.592651533740145 
 05/15  16:33:00,35.8,35.596090731697025 
 05/15  16:34:00,35.8,35.59941436284014 
 05/15  16:35:00,35.7,35.60256179286075 
 05/15  16:36:00,35.7,35.60560471132213 
 05/15  16:37:00,35.7,35.60849895775121 
 05/15  16:38:00,35.7,35.61130084934037 
 05/15  16:39:00,35.6,35.613962278773755 
 05/15  16:40:00,35.6,35.61653051553051 
 05/15  16:41:00,35.6,35.61896184972528 
 05/15  16:42:00,35.5,35.62124820212643 
 05/15  16:43:00,35.5,35.62340120950285 
 05/15  16:44:00,35.5,35.625432433536844 
 05/15  16:45:00,35.4,35.627348116227154 
 05/15  16:46:00,35.4,35.62915075882788 
 05/15  16:47:00,35.4,35.630841360547784 
 05/15  16:48:00,35.4,35.63242056883209 
 05/15  16:49:00,35.3,35.63388898607967 
 05/15  16:50:00,35.3,35.6352471722064 
 05/15  16:51:00,35.3,35.63649564001214 
 05/15  16:52:00,35.2,35.63763489151696 
 05/15  16:53:00,35.2,35.63866545193428 
 05/15  16:54:00,35.2,35.63958788154466 
 05/15  16:55:00,35.2,35.640402762472135 
 05/15  16:56:00,35.1,35.64111066701007 
 05/15  16:57:00,35.1,35.64171213963108 
 05/15  16:58:00,35.1,35.642207718712974 
 05/15  16:59:00,35.0,35.642597974835226 
 05/15  17:00:00,35.0,35.64288352857449 
 05/15  17:01:00,35.0,35.643065044014705 
 05/15  17:02:00,34.9,35.64314320237373 
 05/15  17:03:00,34.9,35.64311866229426 
 05/15  17:04:00,34.9,35.64299202749622 
 05/15  17:05:00,34.9,35.642763826391956 
 05/15  17:06:00,34.8,35.64243449840626 
 05/15  17:07:00,34.8,35.64200440392354 
 05/15  17:08:00,34.8,35.64147387327019 
 05/15  17:09:00,34.7,35.640843266589926 
 05/15  17:10:00,34.7,35.64011300641239 
 05/15  17:11:00,34.7,35.63928357991329 
 05/15  17:12:00,34.7,35.6383555166769 
 05/15  17:13:00,34.6,35.63732935059491 
 05/15  17:14:00,34.6,35.636205597451884 
 05/15  17:15:00,34.6,35.63498477340358 
 05/15  17:16:00,34.5,35.63361879655715 
 05/15  17:17:00,34.5,35.63216616501888 
 05/15  17:18:00,34.5,35.630592250972725 
 05/15  17:19:00,34.5,35.62894973254467 
 05/15  17:20:00,34.4,35.627189273174785 
 05/15  17:21:00,34.4,35.62531320638336 
 05/15  17:22:00,34.4,35.62333563737007 
 05/15  17:23:00,34.3,35.62126504292212 
 05/15  17:24:00,34.3,35.61910409164929 
 05/15  17:25:00,34.3,35.616852936374 
 05/15  17:26:00,34.3,35.61451123838276 
 05/15  17:27:00,34.2,35.61207877931765 
 05/15  17:28:00,34.2,35.609555476708735 
 05/15  17:29:00,34.2,35.60694132374728 
 05/15  17:30:00,34.1,35.60423637489896 
 05/15  17:31:00,34.1,35.60144074186033 
 05/15  17:32:00,34.1,35.598554581252344 
 05/15  17:33:00,34.0,35.59557806608539 
 05/15  17:34:00,34.0,35.592511343571154 
 05/15  17:35:00,34.0,35.58935450458646 
 05/15  17:36:00,34.0,35.58610756636187 
 05/15  17:37:00,33.9,35.58277046056509 
 05/15  17:38:00,33.9,35.57934305051532 
 05/15  17:39:00,33.9,35.575825193671335 
 05/15  17:40:00,33.8,35.572216808226734 
 05/15  17:41:00,33.8,35.56851790038917 
 05/15  17:42:00,33.8,35.56472855841153 
 05/15  17:43:00,33.7,35.56084892229693 
 05/15  17:44:00,33.7,35.55687913815834 
 05/15  17:45:00,33.7,35.55281932392144 
 05/15  17:46:00,33.6,35.5486695480337 
 05/15  17:47:00,33.6,35.54442981252433 
 05/15  17:48:00,33.6,35.54010005176094 
 05/15  17:49:00,33.5,35.535680139717996 
 05/15  17:50:00,33.5,35.53116989385991 
 05/15  17:51:00,33.5,35.52656908703401 
 05/15  17:52:00,33.5,35.52187746162738 
 05/15  17:53:00,33.4,35.51709473671886 
 05/15  17:54:00,33.4,35.51222063373362 
 05/15  17:55:00,33.4,35.50725493956323 
 05/15  17:56:00,33.3,35.502197568700716 
 05/15  17:57:00,33.3,35.49704858313938 
 05/15  17:58:00,33.3,35.49180817766751 
 05/15  17:59:00,33.2,35.48647664053329 
 05/15  18:00:00,33.2,35.48105429912217 
 05/15  18:01:00,33.2,35.47554147770951 
 05/15  18:02:00,33.2,35.46993846914054 
 05/15  18:03:00,33.1,35.464245512747866 
 05/15  18:04:00,33.1,35.45846280241248 
 05/15  18:05:00,33.1,35.452590541037644 
 05/15  18:06:00,33.1,35.44662900032574 
 05/15  18:07:00,33.1,35.440578543314814 
 05/15  18:08:00,33.0,35.43443962913446 
 05/15  18:09:00,33.0,35.42821284488241 
 05/15  18:10:00,33.0,35.421898967867264 
 05/15  18:11:00,33.0,35.415499000910955 
 05/15  18:12:00,33.0,35.40901414024624 
 05/15  18:13:00,33.0,35.40238885507694 
 05/15  18:14:00,32.9,35.39561137805587 
 05/15  18:15:00,32.9,35.38872667319846 
 05/15  18:16:00,32.9,35.38175269659259 
 05/15  18:17:00,32.9,35.37466879747406 
 05/15  18:18:00,32.9,35.36750081324182 
 05/15  18:19:00,32.8,35.36023085608217 
 05/15  18:20:00,32.8,35.35288486414033 
 05/15  18:21:00,32.8,35.34544368919606 
 05/15  18:22:00,32.8,35.33790772459112 
 05/15  18:23:00,32.8,35.330308145228386 
 05/15  18:24:00,32.7,35.32262432541036 
 05/15  18:25:00,32.7,35.31485473862023 
 05/15  18:26:00,32.7,35.30700405062145 
 05/15  18:27:00,32.7,35.29907696249856 
 05/15  18:28:00,32.7,35.29110276489457 
 05/15  18:29:00,32.6,35.28305708054319 
 05/15  18:30:00,32.6,35.27493647272992 
 05/15  18:31:00,32.6,35.26674462640741 
 05/15  18:32:00,32.6,35.25848554249285 
 05/15  18:33:00,32.6,35.25016202746307 
 05/15  18:34:00,32.5,35.24177598600696 
 05/15  18:35:00,32.5,35.23332889702282 
 05/15  18:36:00,32.5,35.22480663835455 
 05/15  18:37:00,32.5,35.216223057373355 
 05/15  18:38:00,32.5,35.20758445299417 
 05/15  18:39:00,32.4,35.19889255233994 
 05/15  18:40:00,32.4,35.19014769969861 
 05/15  18:41:00,32.4,35.181334585166546 
 05/15  18:42:00,32.4,35.1724665718508 
 05/15  18:43:00,32.4,35.163549451225855 
 05/15  18:44:00,32.3,35.15456875117625 
 05/15  18:45:00,32.3,35.14553731148999 
 05/15  18:46:00,32.3,35.13646019151002 
 05/15  18:47:00,32.3,35.12732234148121 
 05/15  18:48:00,32.2,35.118136521810996 
 05/15  18:49:00,32.2,35.10889173686756 
 05/15  18:50:00,32.2,35.09960166476805 
 05/15  18:51:00,32.2,35.0902548485161 
 05/15  18:52:00,32.2,35.08086445197445 
 05/15  18:53:00,32.1,35.07141844424815 
 05/15  18:54:00,32.1,35.06191375089992 
 05/15  18:55:00,32.1,35.05236744977384 
 05/15  18:56:00,32.1,35.04276807325752 
 05/15  18:57:00,32.1,35.03311220825074 
 05/15  18:58:00,32.0,35.023416648019 
 05/15  18:59:00,32.0,35.013669541732824 
 05/15  19:00:00,32.0,35.00386734437035 
 05/15  19:01:00,32.0,34.9940270021984 
 05/15  19:02:00,32.0,34.98413660708567 
 05/15  19:03:00,31.9,34.97419261894987 
 05/15  19:04:00,31.9,34.964195789817765 
 05/15  19:05:00,31.9,34.95414788649878 
 05/15  19:06:00,31.9,34.94405048553431 
 05/15  19:07:00,31.9,34.933904803854134 
 05/15  19:08:00,31.9,34.92371179447765 
 05/15  19:09:00,31.8,34.91347226084645 
 05/15  19:10:00,31.8,34.90318696827242 
 05/15  19:11:00,31.8,34.892856744053454 
 05/15  19:12:00,31.8,34.88248251368225 
